Dystans (m),Wysokosc (m),Wezel
2279.7,529.51,1
2284.55,527.131,0
2289.4,524.838,0
2294.25,522.632,0
2299.1,520.515,0
2303.95,518.489,0
2308.8,516.554,0
2313.65,514.712,0
2318.5,512.964,0
2323.35,511.311,0
2328.2,509.755,0
2333.05,508.298,0
2337.91,506.939,0
2342.76,505.682,0
2347.61,504.527,0
2352.46,503.475,0
2357.31,502.528,0
2362.16,501.687,0
2367.01,500.955,0
2371.86,500.331,0
2376.71,499.817,0
2381.56,499.415,0
2386.41,499.127,0
2391.26,498.953,0
2396.11,498.895,0
2400.96,498.955,0
2405.81,499.133,0
2410.66,499.432,0
2415.51,499.852,0
2420.36,500.396,0
2425.21,501.064,0
2430.06,501.858,0
2434.91,502.78,0
2439.76,503.83,0
2444.61,505.012,0
2449.47,506.325,0
2454.32,507.771,0
2459.17,509.353,0
2464.02,511.07,0
2468.87,512.926,0
2473.72,514.921,0
2478.57,517.057,1
