Dystans (m),Wysokosc (m),Wezel
8633,1111.48,0
8692.95,1106.92,0
8752.9,1102.16,0
8812.85,1097.25,0
8872.8,1092.26,0
8932.76,1087.26,0
8992.71,1082.32,0
9052.66,1077.5,0
9112.61,1072.88,0
9172.56,1068.52,0
9232.51,1064.49,0
9292.46,1060.85,0
9352.42,1057.65,1
9412.37,1054.97,0
9472.32,1052.83,0
9532.27,1051.3,0
9592.22,1050.4,0
9652.17,1050.18,0
9712.12,1050.65,0
9772.08,1051.84,0
9832.03,1053.76,0
9891.98,1056.41,0
9951.93,1059.8,0
10011.9,1063.91,0
10071.8,1068.74,0
10131.8,1074.25,0
10191.7,1080.42,0
10251.7,1087.21,0
10311.6,1094.58,0
10371.6,1102.5,0
10431.5,1110.89,0
10491.5,1119.72,0
10551.4,1128.92,0
10611.4,1138.42,0
10671.3,1148.16,0
10731.3,1158.07,0
10791.2,1168.08,0
10851.2,1178.11,0
10911.2,1188.11,1
10971.1,1197.98,0
11031.1,1207.67,0
11091,1217.1,0
11151,1226.2,0
11210.9,1234.92,0
11270.9,1243.18,0
11330.8,1250.92,0
11390.8,1258.1,0
11450.7,1264.67,0
11510.7,1270.57,0
11570.6,1275.78,0
11630.6,1280.25,0
11690.5,1283.96,0
11750.5,1286.88,0
11810.4,1289.01,0
11870.4,1290.33,0
11930.3,1290.85,0
11990.3,1290.56,0
12050.2,1289.48,0
12110.2,1287.64,0
12170.1,1285.04,0
12230.1,1281.73,0
12290,1277.74,0
12350,1273.12,0
12409.9,1267.92,0
12469.9,1262.19,1
12529.8,1255.98,0
12589.8,1249.38,0
12649.7,1242.44,0
12709.7,1235.23,0
12769.6,1227.84,0
12829.6,1220.33,0
12889.5,1212.79,0
12949.5,1205.31,0
13009.5,1197.96,0
13069.4,1190.82,0
13129.4,1183.99,0
13189.3,1177.53,0
13249.3,1171.54,0
13309.2,1166.1,0
13369.2,1161.27,0
13429.1,1157.14,0
13489.1,1153.77,0
13549,1151.23,0
13609,1149.59,0
13668.9,1148.9,0
13728.9,1149.21,0
13788.8,1150.58,0
13848.8,1153.04,0
13908.7,1156.64,0
13968.7,1161.39,0
14028.6,1167.32,1
14088.6,1174.45,0
14148.5,1182.79,0
14208.5,1192.34,0
14268.4,1203.09,0
14328.4,1215.03,0
14388.3,1228.15,0
14448.3,1242.43,0
14508.2,1257.82,0
14568.2,1274.29,0
14628.1,1291.79,0
14688.1,1310.28,0
14748,1329.71,0
14808,1350,0
14867.9,1371.1,0
14927.9,1392.93,0
14987.8,1415.42,0
15047.8,1438.5,0
15107.7,1462.07,0
15167.7,1486.06,0
15227.7,1510.39,0
15287.6,1534.96,0
15347.6,1559.69,0
15407.5,1584.48,0
15467.5,1609.26,0
15527.4,1633.93,0
15587.4,1658.41,1
15647.3,1682.61,0
15707.3,1706.45,0
15767.2,1729.85,0
15827.2,1752.73,0
15887.1,1775.02,0
15947.1,1796.65,0
16007,1817.56,0
16067,1837.69,0
16126.9,1856.98,0
16186.9,1875.38,0
16246.8,1892.86,0
16306.8,1909.37,0
16366.7,1924.88,0
16426.7,1939.38,0
16486.6,1952.84,0
16546.6,1965.26,0
16606.5,1976.62,0
16666.5,1986.94,0
16726.4,1996.21,0
16786.4,2004.46,0
16846.3,2011.71,0
16906.3,2017.98,0
16966.2,2023.3,0
17026.2,2027.73,0
17086.1,2031.3,0
17146.1,2034.05,1
17206,2036.05,0
17266,2037.35,0
17325.9,2038.02,0
17385.9,2038.11,0
17445.9,2037.69,0
17505.8,2036.84,0
17565.8,2035.62,0
17625.7,2034.1,0
17685.7,2032.36,0
17745.6,2030.47,0
17805.6,2028.5,0
17865.5,2026.52,0
17925.5,2024.6,0
17985.4,2022.8,0
18045.4,2021.19,0
18105.3,2019.82,0
18165.3,2018.77,0
18225.2,2018.06,0
18285.2,2017.76,0
18345.1,2017.9,0
18405.1,2018.52,0
18465,2019.65,0
18525,2021.32,0
18584.9,2023.54,0
18644.9,2026.33,0
18704.8,2029.68,1
18764.8,2033.6,0
18824.7,2038.08,0
18884.7,2043.1,0
18944.6,2048.64,0
19004.6,2054.67,0
19064.5,2061.16,0
19124.5,2068.05,0
19184.4,2075.31,0
19244.4,2082.88,0
19304.3,2090.7,0
19364.3,2098.71,0
19424.2,2106.83,0
19484.2,2114.99,0
19544.2,2123.12,0
19604.1,2131.14,0
19664.1,2138.95,0
19724,2146.49,0
19784,2153.66,0
19843.9,2160.38,0
19903.9,2166.56,0
19963.8,2172.12,0
20023.8,2176.98,0
20083.7,2181.05,0
20143.7,2184.25,0
20203.6,2186.51,0
20263.6,2187.77,1
20323.5,2187.95,0
20383.5,2186.99,0
20443.4,2184.84,0
20503.4,2181.45,0
20563.3,2176.79,0
20623.3,2170.81,0
20683.2,2163.5,0
20743.2,2154.83,0
20803.1,2144.8,0
20863.1,2133.4,0
20923,2120.64,0
20983,2106.55,0
21042.9,2091.14,0
21102.9,2074.45,0
21162.8,2056.53,0
21222.8,2037.43,0
21282.7,2017.2,0
21342.7,1995.91,0
21402.6,1973.64,0
21462.6,1950.47,0
21522.5,1926.49,0
21582.5,1901.78,0
21642.4,1876.46,0
21702.4,1850.62,0
21762.4,1824.36,0
21822.3,1797.8,1
21882.3,1771.05,0
21942.2,1744.22,0
22002.2,1717.41,0
22062.1,1690.74,0
22122.1,1664.31,0
22182,1638.24,0
22242,1612.62,0
22301.9,1587.55,0
22361.9,1563.13,0
22421.8,1539.42,0
22481.8,1516.53,0
22541.7,1494.51,0
22601.7,1473.42,0
22661.6,1453.33,0
22721.6,1434.26,0
22781.5,1416.27,0
22841.5,1399.37,0
22901.4,1383.57,0
22961.4,1368.88,0
23021.3,1355.29,0
23081.3,1342.79,0
23141.2,1331.34,0
23201.2,1320.91,0
23261.1,1311.47,0
23321.1,1302.95,0
23381,1295.29,1
23441,1288.43,0
23500.9,1282.31,0
23560.9,1276.83,0
23620.8,1271.93,0
23680.8,1267.53,0
23740.7,1263.54,0
23800.7,1259.88,0
23860.7,1256.49,0
23920.6,1253.29,0
23980.6,1250.21,0
24040.5,1247.19,0
24100.5,1244.18,0
24160.4,1241.14,0
24220.4,1238.04,0
24280.3,1234.87,0
24340.3,1231.61,0
24400.2,1228.28,0
24460.2,1224.89,0
24520.1,1221.49,0
24580.1,1218.12,0
24640,1214.86,0
24700,1211.78,0
24759.9,1208.98,0
24819.9,1206.55,0
24879.8,1204.62,0
24939.8,1203.31,1
24999.7,1202.74,0
25059.7,1203.06,0
25119.6,1204.38,0
25179.6,1206.84,0
25239.5,1210.55,0
25299.5,1215.64,0
25359.4,1222.18,0
25419.4,1230.26,0
25479.3,1239.92,0
25539.3,1251.17,0
25599.2,1264,0
25659.2,1278.34,0
25719.1,1294.08,0
25779.1,1311.07,0
25839,1329.1,0
25899,1347.9,0
25958.9,1367.12,0
26018.9,1386.38,0
26078.9,1405.21,0
26138.8,1423.09,0
26198.8,1439.42,0
26258.7,1453.54,0
26318.7,1464.77,0
26378.6,1472.34,0
26438.6,1475.46,0
26498.5,1473.31,1
26558.5,1465.07,0
26618.4,1449.93,0
26678.4,1427.1,0
26738.3,1395.87,0
26798.3,1355.6,0
26858.2,1305.78,0
26918.2,1246.1,0
26978.1,1176.41,0
27038.1,1096.87,0
27098,1007.92,0
27158,910.418,0
27217.9,805.642,0
27277.9,695.405,0
27337.8,582.113,0
27397.8,468.854,0
27457.7,359.49,0
27517.7,258.743,0
27577.6,172.295,0
27637.6,106.888,0
27697.5,70.4254,0
27757.5,72.0743,0
27817.4,122.369,0
27877.4,233.311,0
27937.3,418.464,0
27997.3,693.044,0
28057.2,1074,1
28117.2,1580.07,0
28177.2,2231.87,0
28237.1,3051.85,0
28297.1,4064.39,0
28357,5295.7,0
28417,6773.78,0
28476.9,8528.35,0
28536.9,10590.6,0
28596.8,12993.1,0
28656.8,15769.3,0
28716.7,18953.5,0
28776.7,22579.9,0
28836.6,26682.6,0
28896.6,31294.3,0
28956.5,36446,0
29016.5,42165.6,0
29076.4,48477,0
29136.4,55398.6,0
29196.3,62941.7,0
29256.3,71108.8,0
29316.2,79891.1,0
29376.2,89266.6,0
29436.1,99197.1,0
29496.1,109625,0
29556,120469,0
29616,131621,0
29675.9,142943,0
29735.9,154258,0
29795.8,165347,0
29855.8,175943,0
29915.7,185721,0
29975.7,194294,0
30035.6,201200,0
30095.6,205895,0
30155.5,207739,0
30215.5,205987,0
30275.4,199775,0
30335.4,188102,0
30395.4,169817,0
30455.3,143600,0
30515.3,107940,0
30575.2,61117.5,0
30635.2,1176.12,1
