Dystans (m),Wysokosc (m),Wezel
494.743,742.325,0
499.594,745.501,0
504.444,748.755,0
509.295,752.079,0
514.145,755.463,0
518.996,758.896,0
523.846,762.368,0
528.696,765.868,0
533.547,769.385,0
538.397,772.908,0
543.248,776.425,1
548.098,779.925,0
552.949,783.397,0
557.799,786.829,0
562.649,790.211,0
567.5,793.53,0
572.35,796.776,0
577.201,799.939,0
582.051,803.009,0
586.902,805.975,0
591.752,808.828,0
596.602,811.559,0
601.453,814.16,0
606.303,816.622,0
611.154,818.938,0
616.004,821.102,0
620.855,823.107,0
625.705,824.947,0
630.555,826.617,0
635.406,828.114,0
640.256,829.433,0
645.107,830.572,0
649.957,831.529,0
654.807,832.302,0
659.658,832.891,0
664.508,833.296,0
669.359,833.517,0
674.209,833.557,0
679.06,833.417,0
683.91,833.101,0
688.76,832.613,0
693.611,831.956,0
698.461,831.137,0
703.312,830.16,0
708.162,829.034,0
713.013,827.764,0
717.863,826.359,0
722.713,824.826,0
727.564,823.176,1
732.414,821.417,0
737.265,819.56,0
742.115,817.615,0
746.966,815.593,0
751.816,813.505,0
756.666,811.363,0
761.517,809.179,0
766.367,806.966,0
771.218,804.736,0
776.068,802.501,0
780.919,800.276,0
785.769,798.074,0
790.619,795.907,0
795.47,793.789,0
800.32,791.734,0
805.171,789.755,0
810.021,787.866,0
814.872,786.079,0
819.722,784.408,0
824.572,782.867,0
829.423,781.467,0
834.273,780.222,0
839.124,779.144,0
843.974,778.245,0
848.825,777.536,0
853.675,777.03,0
858.525,776.736,0
863.376,776.666,0
868.226,776.83,0
873.077,777.236,0
877.927,777.895,0
882.778,778.814,0
887.628,780.001,0
892.478,781.464,0
897.329,783.209,0
902.179,785.242,0
907.03,787.569,0
911.88,790.195,0
916.73,793.122,0
921.581,796.355,0
926.431,799.897,0
931.282,803.748,0
936.132,807.91,0
940.983,812.384,0
945.833,817.169,0
950.683,822.264,0
955.534,827.667,0
960.384,833.376,0
965.235,839.386,0
970.085,845.695,0
974.936,852.297,1
979.786,859.186,0
984.636,866.357,0
989.487,873.803,0
994.337,881.515,0
999.188,889.486,0
1004.04,897.706,0
1008.89,906.166,0
1013.74,914.856,0
1018.59,923.765,0
1023.44,932.881,0
1028.29,942.192,0
1033.14,951.687,0
1037.99,961.351,0
1042.84,971.171,0
1047.69,981.135,0
1052.54,991.226,0
1057.39,1001.43,0
1062.24,1011.73,0
1067.09,1022.12,0
1071.94,1032.57,0
1076.79,1043.08,0
1081.64,1053.62,0
1086.5,1064.18,0
1091.35,1074.74,0
1096.2,1085.28,0
1101.05,1095.8,0
1105.9,1106.26,0
1110.75,1116.66,0
1115.6,1126.98,0
1120.45,1137.2,0
1125.3,1147.31,0
1130.15,1157.28,0
1135,1167.11,0
1139.85,1176.77,0
1144.7,1186.25,0
1149.55,1195.53,0
1154.4,1204.61,0
1159.25,1213.45,0
1164.1,1222.06,0
1168.95,1230.41,0
1173.8,1238.48,0
1178.65,1246.28,0
1183.5,1253.78,0
1188.35,1260.97,0
1193.2,1267.84,0
1198.06,1274.38,0
1202.91,1280.57,0
1207.76,1286.42,0
1212.61,1291.9,0
1217.46,1297,0
1222.31,1301.73,0
1227.16,1306.07,0
1232.01,1310.01,0
1236.86,1313.55,0
1241.71,1316.69,0
1246.56,1319.41,0
1251.41,1321.72,0
1256.26,1323.61,0
1261.11,1325.08,0
1265.96,1326.12,0
1270.81,1326.74,0
1275.66,1326.93,0
1280.51,1326.7,0
1285.36,1326.05,0
1290.21,1324.98,0
1295.06,1323.48,0
1299.91,1321.57,0
1304.76,1319.26,0
1309.61,1316.53,0
1314.47,1313.4,0
1319.32,1309.89,0
1324.17,1305.98,0
1329.02,1301.69,0
1333.87,1297.04,0
1338.72,1292.02,0
1343.57,1286.65,0
1348.42,1280.94,0
1353.27,1274.9,0
1358.12,1268.53,0
1362.97,1261.86,0
1367.82,1254.9,0
1372.67,1247.65,0
1377.52,1240.13,0
1382.37,1232.36,0
1387.22,1224.35,0
1392.07,1216.1,0
1396.92,1207.65,0
1401.77,1199,0
1406.62,1190.17,0
1411.47,1181.17,0
1416.32,1172.03,0
1421.17,1162.74,0
1426.03,1153.34,0
1430.88,1143.84,0
1435.73,1134.26,0
1440.58,1124.6,0
1445.43,1114.89,0
1450.28,1105.14,0
1455.13,1095.37,0
1459.98,1085.6,0
1464.83,1075.84,0
1469.68,1066.1,0
1474.53,1056.4,0
1479.38,1046.77,0
1484.23,1037.2,0
1489.08,1027.72,0
1493.93,1018.34,0
1498.78,1009.07,0
1503.63,999.935,0
1508.48,990.938,0
1513.33,982.093,0
1518.18,973.412,0
1523.03,964.908,0
1527.88,956.591,0
1532.73,948.472,0
1537.58,940.56,0
1542.44,932.863,0
1547.29,925.392,0
1552.14,918.153,0
1556.99,911.154,0
1561.84,904.4,0
1566.69,897.899,0
1571.54,891.654,0
1576.39,885.671,0
1581.24,879.952,0
1586.09,874.502,0
1590.94,869.321,0
1595.79,864.412,0
1600.64,859.774,0
1605.49,855.409,0
1610.34,851.315,0
1615.19,847.49,0
1620.04,843.933,0
1624.89,840.641,1
1629.74,837.609,0
1634.59,834.834,0
1639.44,832.31,0
1644.29,830.032,0
1649.14,827.993,0
1654,826.187,0
1658.85,824.606,0
1663.7,823.242,0
1668.55,822.086,0
1673.4,821.128,0
1678.25,820.36,0
1683.1,819.77,0
1687.95,819.348,0
1692.8,819.084,0
1697.65,818.964,0
1702.5,818.979,0
1707.35,819.115,0
1712.2,819.36,0
1717.05,819.701,0
1721.9,820.125,0
1726.75,820.62,0
1731.6,821.171,0
1736.45,821.766,0
1741.3,822.392,0
1746.15,823.034,0
1751,823.68,0
1755.85,824.315,0
1760.7,824.928,0
1765.56,825.504,0
1770.41,826.031,0
1775.26,826.496,0
1780.11,826.887,0
1784.96,827.191,0
1789.81,827.397,0
1794.66,827.493,0
1799.51,827.469,0
1804.36,827.313,0
1809.21,827.016,0
1814.06,826.569,1
1818.91,825.961,0
1823.76,825.185,0
1828.61,824.232,0
1833.46,823.096,0
1838.31,821.77,0
1843.16,820.248,0
1848.01,818.525,0
1852.86,816.597,1
1857.71,814.459,0
1862.56,812.11,0
1867.41,809.545,0
1872.26,806.765,0
1877.11,803.769,0
1881.97,800.557,0
1886.82,797.129,0
1891.67,793.488,0
1896.52,789.636,0
1901.37,785.576,0
1906.22,781.314,0
1911.07,776.852,0
1915.92,772.198,0
1920.77,767.358,0
1925.62,762.338,0
1930.47,757.147,0
1935.32,751.793,0
1940.17,746.285,0
1945.02,740.634,0
1949.87,734.849,0
1954.72,728.941,0
1959.57,722.923,0
1964.42,716.805,0
1969.27,710.6,0
1974.12,704.322,0
1978.97,697.983,0
1983.82,691.596,0
1988.67,685.175,0
1993.53,678.735,0
1998.38,672.289,0
2003.23,665.85,0
2008.08,659.435,0
2012.93,653.055,0
2017.78,646.726,0
2022.63,640.461,0
2027.48,634.274,0
2032.33,628.179,0
2037.18,622.187,0
2042.03,616.313,0
2046.88,610.568,0
2051.73,604.965,0
2056.58,599.513,0
2061.43,594.225,0
2066.28,589.109,0
2071.13,584.175,0
2075.98,579.432,0
2080.83,574.887,0
2085.68,570.547,0
2090.53,566.418,0
2095.38,562.504,0
2100.23,558.811,0
2105.08,555.34,0
2109.94,552.094,0
2114.79,549.073,0
2119.64,546.279,0
2124.49,543.708,0
2129.34,541.361,0
2134.19,539.232,0
2139.04,537.317,0
2143.89,535.612,0
2148.74,534.109,0
2153.59,532.802,0
2158.44,531.681,0
2163.29,530.739,0
2168.14,529.963,0
2172.99,529.343,0
2177.84,528.869,0
2182.69,528.526,0
2187.54,528.301,0
2192.39,528.182,0
2197.24,528.154,0
2202.09,528.203,0
2206.94,528.314,0
2211.79,528.471,0
2216.64,528.661,0
2221.5,528.869,0
2226.35,529.08,0
2231.2,529.279,0
2236.05,529.454,0
2240.9,529.59,0
2245.75,529.677,0
2250.6,529.702,0
2255.45,529.656,0
2260.3,529.529,0
2265.15,529.313,0
2270,529.002,1
2274.85,528.592,0
2279.7,528.079,0
2284.55,527.462,0
2289.4,526.743,0
2294.25,525.923,0
2299.1,525.008,0
2303.95,524.004,0
2308.8,522.921,0
2313.65,521.771,1
2318.5,520.566,0
2323.35,519.322,0
2328.2,518.057,0
2333.05,516.791,0
2337.91,515.545,0
2342.76,514.341,0
2347.61,513.205,0
2352.46,512.162,0
2357.31,511.236,0
2362.16,510.455,0
2367.01,509.844,0
2371.86,509.428,0
2376.71,509.23,0
2381.56,509.27,0
2386.41,509.567,0
2391.26,510.134,0
2396.11,510.978,0
2400.96,512.102,0
2405.81,513.5,0
2410.66,515.155,0
2415.51,517.042,1
2420.36,519.12,0
2425.21,521.337,0
2430.06,523.62,0
2434.91,525.88,0
2439.76,528.005,0
2444.61,529.859,0
2449.47,531.276,0
2454.32,532.062,0
2459.17,531.987,0
2464.02,530.784,0
2468.87,528.141,0
2473.72,523.702,0
2478.57,517.057,1
