Dystans (m),Wysokosc (m),Wezel
1498.78,850.862,0
1503.63,850.593,0
1508.48,850.313,0
1513.33,850.024,0
1518.18,849.724,0
1523.03,849.415,0
1527.88,849.097,0
1532.73,848.769,0
1537.58,848.433,0
1542.44,848.089,0
1547.29,847.736,0
1552.14,847.376,0
1556.99,847.008,0
1561.84,846.633,0
1566.69,846.251,0
1571.54,845.862,0
1576.39,845.468,0
1581.24,845.067,0
1586.09,844.662,0
1590.94,844.25,0
1595.79,843.835,0
1600.64,843.414,0
1605.49,842.989,0
1610.34,842.561,0
1615.19,842.129,0
1620.04,841.693,0
1624.89,841.255,0
1629.74,840.813,1
1634.59,840.369,0
1639.44,839.923,0
1644.29,839.475,0
1649.14,839.025,0
1654,838.573,0
1658.85,838.12,0
1663.7,837.665,0
1668.55,837.209,0
1673.4,836.752,0
1678.25,836.294,0
1683.1,835.834,0
1687.95,835.374,0
1692.8,834.912,0
1697.65,834.45,0
1702.5,833.986,0
1707.35,833.52,0
1712.2,833.053,0
1717.05,832.585,0
1721.9,832.114,0
1726.75,831.642,0
1731.6,831.166,0
1736.45,830.688,0
1741.3,830.206,0
1746.15,829.721,0
1751,829.231,0
1755.85,828.736,0
1760.7,828.236,0
1765.56,827.73,0
1770.41,827.216,0
1775.26,826.696,0
1780.11,826.166,0
1784.96,825.628,0
1789.81,825.079,0
1794.66,824.519,0
1799.51,823.947,0
1804.36,823.361,0
1809.21,822.761,0
1814.06,822.145,0
1818.91,821.512,0
1823.76,820.86,0
1828.61,820.189,0
1833.46,819.496,0
1838.31,818.78,0
1843.16,818.04,0
1848.01,817.274,0
1852.86,816.479,0
1857.71,815.655,0
1862.56,814.8,0
1867.41,813.911,0
1872.26,812.986,0
1877.11,812.024,0
1881.97,811.022,0
1886.82,809.979,0
1891.67,808.891,0
1896.52,807.757,0
1901.37,806.574,1
1906.22,805.34,0
1911.07,804.052,0
1915.92,802.708,0
1920.77,801.306,0
1925.62,799.842,0
1930.47,798.314,0
1935.32,796.719,0
1940.17,795.055,0
1945.02,793.318,0
1949.87,791.506,0
1954.72,789.616,0
1959.57,787.645,0
1964.42,785.591,0
1969.27,783.449,0
1974.12,781.218,0
1978.97,778.893,0
1983.82,776.473,0
1988.67,773.954,0
1993.53,771.333,0
1998.38,768.608,0
2003.23,765.774,0
2008.08,762.829,0
2012.93,759.771,0
2017.78,756.595,0
2022.63,753.3,0
2027.48,749.882,0
2032.33,746.339,0
2037.18,742.668,0
2042.03,738.866,0
2046.88,734.93,0
2051.73,730.858,0
2056.58,726.647,0
2061.43,722.295,0
2066.28,717.8,0
2071.13,713.16,0
2075.98,708.372,0
2080.83,703.435,0
2085.68,698.347,0
2090.53,693.106,0
2095.38,687.711,0
2100.23,682.16,0
2105.08,676.454,0
2109.94,670.59,0
2114.79,664.568,0
2119.64,658.388,0
2124.49,652.05,0
2129.34,645.554,0
2134.19,638.901,0
2139.04,632.09,0
2143.89,625.123,0
2148.74,618.002,0
2153.59,610.729,0
2158.44,603.304,0
2163.29,595.732,0
2168.14,588.014,0
2172.99,580.155,1
2177.84,572.157,0
2182.69,564.026,0
2187.54,555.765,0
2192.39,547.38,0
2197.24,538.877,0
2202.09,530.263,0
2206.94,521.543,0
2211.79,512.726,0
2216.64,503.82,0
2221.5,494.833,0
2226.35,485.775,0
2231.2,476.657,0
2236.05,467.489,0
2240.9,458.282,0
2245.75,449.05,0
2250.6,439.806,0
2255.45,430.564,0
2260.3,421.339,0
2265.15,412.146,0
2270,403.004,0
2274.85,393.93,0
2279.7,384.942,0
2284.55,376.062,0
2289.4,367.31,0
2294.25,358.708,0
2299.1,350.281,0
2303.95,342.052,0
2308.8,334.047,0
2313.65,326.295,0
2318.5,318.823,0
2323.35,311.661,0
2328.2,304.841,0
2333.05,298.396,0
2337.91,292.36,0
2342.76,286.769,0
2347.61,281.661,0
2352.46,277.075,0
2357.31,273.051,0
2362.16,269.633,0
2367.01,266.866,0
2371.86,264.795,0
2376.71,263.469,0
2381.56,262.938,0
2386.41,263.255,0
2391.26,264.475,0
2396.11,266.653,0
2400.96,269.849,0
2405.81,274.124,0
2410.66,279.541,0
2415.51,286.167,0
2420.36,294.069,0
2425.21,303.319,0
2430.06,313.99,0
2434.91,326.158,0
2439.76,339.903,0
2444.61,355.306,0
2449.47,372.452,0
2454.32,391.429,0
2459.17,412.327,0
2464.02,435.24,0
2468.87,460.265,0
2473.72,487.503,0
2478.57,517.057,1
