Dystans (m),Wysokosc (m),Wezel
7131.12,1.05675,0
7147.59,1.1031,0
7164.06,1.15774,0
7180.53,1.22102,0
7197,1.29328,0
7213.47,1.37485,1
7229.94,1.58141,0
7246.41,1.79985,0
7262.88,2.02895,0
7279.35,2.26749,0
7295.81,2.51424,0
7312.28,2.76798,0
7328.75,3.02749,0
7345.22,3.29155,0
7361.69,3.55892,0
7378.16,3.8284,0
7394.63,4.09875,0
7411.1,4.36875,0
7427.57,4.63719,0
7444.04,4.90283,0
7460.51,5.16446,0
7476.98,5.42085,0
7493.44,5.67077,0
7509.91,5.91301,0
7526.38,6.14635,0
7542.85,6.36955,0
7559.32,6.5814,0
7575.79,6.78068,0
7592.26,6.96615,0
7608.73,7.1366,0
7625.2,7.29081,0
7641.67,7.42755,0
7658.14,7.5456,0
7674.6,7.64373,0
7691.07,7.72072,0
7707.54,7.77536,0
7724.01,7.80641,0
7740.48,7.81266,0
7756.95,7.79288,0
7773.42,7.74585,0
7789.89,7.67034,0
7806.36,7.56513,0
7822.83,7.429,0
7839.3,7.26073,0
7855.76,7.05909,0
7872.23,6.82287,0
7888.7,6.55083,0
7905.17,6.24175,0
7921.64,5.89442,0
7938.11,5.5076,0
7954.58,5.08008,0
7971.05,4.61064,0
7987.52,4.09804,0
8003.99,3.54107,0
8020.46,2.9385,0
8036.92,2.28912,0
8053.39,1.59169,1
8069.86,1.77747,0
8086.33,1.95008,0
8102.8,2.11015,0
8119.27,2.2583,0
8135.74,2.39515,0
8152.21,2.52135,0
8168.68,2.63751,0
8185.15,2.74426,0
8201.62,2.84223,0
8218.09,2.93204,0
8234.55,3.01433,0
8251.02,3.08972,0
8267.49,3.15883,0
8283.96,3.2223,0
8300.43,3.28075,0
8316.9,3.33481,0
8333.37,3.38511,0
8349.84,3.43227,0
8366.31,3.47693,0
8382.78,3.5197,0
8399.25,3.56121,0
8415.71,3.6021,1
