Dystans (m),Wysokosc (m),Wezel
1935.32,797.195,1
1940.17,795.696,0
1945.02,794.242,0
1949.87,792.836,0
1954.72,791.483,0
1959.57,790.186,0
1964.42,788.949,0
1969.27,787.776,0
1974.12,786.671,0
1978.97,785.638,0
1983.82,784.68,0
1988.67,783.802,0
1993.53,783.007,0
1998.38,782.299,0
2003.23,781.683,0
2008.08,781.161,0
2012.93,780.739,0
2017.78,780.419,0
2022.63,780.205,1
2027.48,786.397,0
2032.33,792.798,0
2037.18,799.37,0
2042.03,806.077,0
2046.88,812.882,0
2051.73,819.748,0
2056.58,826.638,0
2061.43,833.514,0
2066.28,840.341,0
2071.13,847.08,0
2075.98,853.695,0
2080.83,860.149,0
2085.68,866.405,0
2090.53,872.425,0
2095.38,878.174,0
2100.23,883.614,0
2105.08,888.707,0
2109.94,893.417,0
2114.79,897.708,0
2119.64,901.541,0
2124.49,904.88,0
2129.34,907.688,0
2134.19,909.928,0
2139.04,911.563,0
2143.89,912.556,0
2148.74,912.87,0
2153.59,912.468,0
2158.44,911.313,0
2163.29,909.368,0
2168.14,906.596,0
2172.99,902.961,0
2177.84,898.424,0
2182.69,892.949,0
2187.54,886.499,0
2192.39,879.037,0
2197.24,870.526,0
2202.09,860.93,0
2206.94,850.21,0
2211.79,838.33,0
2216.64,825.254,0
2221.5,810.944,0
2226.35,795.362,0
2231.2,778.473,0
2236.05,760.239,0
2240.9,740.624,0
2245.75,719.589,0
2250.6,697.098,0
2255.45,673.115,0
2260.3,647.601,0
2265.15,620.521,0
2270,591.837,0
2274.85,561.513,0
2279.7,529.51,1
2284.55,531.763,0
2289.4,533.487,0
2294.25,534.722,0
2299.1,535.506,0
2303.95,535.881,0
2308.8,535.883,0
2313.65,535.554,0
2318.5,534.932,0
2323.35,534.057,0
2328.2,532.968,0
2333.05,531.704,0
2337.91,530.305,0
2342.76,528.81,0
2347.61,527.258,0
2352.46,525.689,0
2357.31,524.142,0
2362.16,522.657,0
2367.01,521.272,0
2371.86,520.028,0
2376.71,518.963,0
2381.56,518.117,0
2386.41,517.529,1
2391.26,516.455,0
2396.11,515.552,0
2400.96,514.81,0
2405.81,514.218,0
2410.66,513.768,0
2415.51,513.451,0
2420.36,513.256,0
2425.21,513.174,0
2430.06,513.197,0
2434.91,513.313,0
2439.76,513.515,0
2444.61,513.793,0
2449.47,514.136,0
2454.32,514.536,0
2459.17,514.984,0
2464.02,515.469,0
2468.87,515.983,0
2473.72,516.515,0
2478.57,517.057,1
