Dystans (m),Wysokosc (m),Wezel
7855.76,-59.3265,0
7872.23,-58.0113,0
7888.7,-56.6666,0
7905.17,-55.2922,0
7921.64,-53.8877,0
7938.11,-52.4529,0
7954.58,-50.9875,0
7971.05,-49.4913,0
7987.52,-47.9639,0
8003.99,-46.4051,0
8020.46,-44.8146,0
8036.92,-43.1921,0
8053.39,-41.5374,0
8069.86,-39.8502,0
8086.33,-38.1302,0
8102.8,-36.3771,0
8119.27,-34.5906,0
8135.74,-32.7704,0
8152.21,-30.9163,0
8168.68,-29.028,0
8185.15,-27.1051,0
8201.62,-25.1475,0
8218.09,-23.1548,0
8234.55,-21.1266,0
8251.02,-19.0628,0
8267.49,-16.9631,0
8283.96,-14.8271,0
8300.43,-12.6545,0
8316.9,-10.445,0
8333.37,-8.19846,0
8349.84,-5.91443,0
8366.31,-3.59267,0
8382.78,-1.23285,0
8399.25,1.1653,0
8415.71,3.6021,1
