Dystans (m),Wysokosc (m),Wezel
2211.79,558.401,0
2216.64,556.092,0
2221.5,553.868,0
2226.35,551.729,0
2231.2,549.672,0
2236.05,547.696,0
2240.9,545.799,0
2245.75,543.98,0
2250.6,542.238,0
2255.45,540.57,0
2260.3,538.975,0
2265.15,537.451,0
2270,535.998,0
2274.85,534.612,0
2279.7,533.294,0
2284.55,532.04,0
2289.4,530.85,0
2294.25,529.722,0
2299.1,528.654,0
2303.95,527.645,0
2308.8,526.694,0
2313.65,525.797,0
2318.5,524.955,0
2323.35,524.165,0
2328.2,523.426,0
2333.05,522.737,0
2337.91,522.094,0
2342.76,521.498,0
2347.61,520.947,0
2352.46,520.438,0
2357.31,519.97,0
2362.16,519.543,0
2367.01,519.153,0
2371.86,518.8,0
2376.71,518.482,0
2381.56,518.197,0
2386.41,517.944,0
2391.26,517.721,0
2396.11,517.526,0
2400.96,517.359,0
2405.81,517.217,0
2410.66,517.099,0
2415.51,517.003,0
2420.36,516.928,0
2425.21,516.872,0
2430.06,516.833,0
2434.91,516.81,0
2439.76,516.801,0
2444.61,516.806,0
2449.47,516.821,0
2454.32,516.846,0
2459.17,516.878,0
2464.02,516.917,0
2468.87,516.961,0
2473.72,517.008,0
2478.57,517.057,1
